"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000020181",336.170463906406,0.474772528914242,0.188840637968589,0.00109512509085032,0.0109175148275054
"ENSG00000020633",289.997709154071,-0.679461600314759,0.269875970015151,0.00058158912993135,0.00664143575768116
"ENSG00000020922",3099.77075464029,0.313145726917294,0.149023255062711,0.00641745712466542,0.0409996083879536
"ENSG00000021645",450.763678603599,-0.378012415718006,0.144005008353097,0.00112656733933437,0.0111385870659922
"ENSG00000021776",2009.67012075137,0.304516100544936,0.0860587617581135,9.34679958453252e-05,0.00154355194709041
"ENSG00000023191",1891.70359680181,0.271795416513313,0.101269471808584,0.00188044985645422,0.016353596994528
"ENSG00000023228",3715.46123190309,0.197006034511612,0.0745589253450695,0.00365745041884749,0.0267365663111927
"ENSG00000023318",2074.95265080485,0.471919950359413,0.107797356502266,1.47140886918005e-06,4.69845701149181e-05
"ENSG00000023608",589.93727172042,0.315004853119713,0.11442162565016,0.0011833198634069,0.0115840062021009
"ENSG00000023892",182.732326525445,-0.754140716138264,0.254103141811519,0.00015491171214048,0.00233270156712445
"ENSG00000024048",2813.62842519439,0.234708537041298,0.066912632156777,0.00016639315042659,0.0024691921828736
"ENSG00000024422",231.644189075786,-0.909684867603844,0.421000232622643,0.000967289731143522,0.00994352571513939
"ENSG00000025423",156.742106834629,-1.06297379803678,0.314317949324411,2.98915115230661e-05,0.000600972946129219
"ENSG00000026025",18666.5971501944,0.343144796289814,0.0589491671112829,1.41490008259478e-09,1.04429555218881e-07
"ENSG00000026103",278.659253587665,0.939044721465038,0.188133390342394,3.82278632350616e-08,1.9793799462142e-06
"ENSG00000026508",189.864117576107,0.96216675848081,0.2402976486069,3.52334341039931e-06,9.76784561947274e-05
"ENSG00000026652",814.85014193758,-0.542756536609751,0.202770062248807,0.00051171316559822,0.00600029524724645
"ENSG00000027075",614.928662955077,-0.528387837171826,0.289702927169004,0.00390227904648936,0.0280870623585641
"ENSG00000027697",1287.84576749978,0.311933317134243,0.110012510287718,0.000964701543780012,0.00992905050686853
"ENSG00000028310",1909.71879326593,0.293056059609071,0.103407851271807,0.00108451544496504,0.0108438656612429
"ENSG00000029993",3398.72372042275,-0.170533895538629,0.0574192924925307,0.00157546106747648,0.0143384850424522
"ENSG00000030066",4527.92718430267,0.315321229280703,0.110005704156198,0.000848238471097759,0.00894931472829661
"ENSG00000030110",1338.84339139799,-0.270703334671806,0.112090441797885,0.00385509140710648,0.027854649291021
"ENSG00000030582",2894.45405707153,0.573100836421843,0.104546352771913,4.29322468731324e-09,2.7366054938677e-07
